path,asset_kind,origin_class,sha256,bytes,line_count,family,functional_summary,has_main_guard,definitions,imports,local_dependencies,external_repo_references,absolute_path_count,plotting_code,notebook_output_count,notebook_executed_cells,paper_role,target_disposition,canonical_replacement,deletion_gate,evidence_status
save_inhouse_synergy_mol_id_emb_dict.py,py,apexoracle_legacy_added,4f5a7206b0f47938ffc03c81e3610ba8b13ba62484533608ef7db02fa30accd1,11610,259,molecule_embedding,DLM/MDLM molecule embedding、tokenization、pooling 或 embedding dictionary producer。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT,Bio;argparse;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;scipy.stats;selfies;sklearn.cluster;sklearn.metrics;sklearn.model_selection;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;triton.language,models/__init__.py;noise_schedule.py,ApexOracle-Core,2,False,0,0,none_identified,migrate_then_remove_legacy_copy,apexoracle_mdlm.embeddings + M2 参数化 embedding CLI,固定 SELFIES hidden-state/pooling/output-manifest parity 通过，且所有数据 adapter 已登记后才可移除。,verified_by_source_static_audit
save_synergy_mol_id_emb_dict.py,py,apexoracle_legacy_added,102bc902bf78391831aaa26ae305b7b10460f5613b7e2e28d5b3d92e87ec106e,11474,259,molecule_embedding,DLM/MDLM molecule embedding、tokenization、pooling 或 embedding dictionary producer。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT,Bio;argparse;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;scipy.stats;selfies;sklearn.cluster;sklearn.metrics;sklearn.model_selection;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;triton.language,models/__init__.py;noise_schedule.py,ApexOracle-Core,3,False,0,0,none_identified,migrate_then_remove_legacy_copy,apexoracle_mdlm.embeddings + M2 参数化 embedding CLI,固定 SELFIES hidden-state/pooling/output-manifest parity 通过，且所有数据 adapter 已登记后才可移除。,verified_by_source_static_audit
scripts/audit/build_code_lineage_ledger.py,py,post_snapshot_canonical,a578f57d433e8bffdd996cfa6999c5dabb0c2feb5c387d1103472ed67fae49d4,24031,583,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:parse_args;function:git;function:paths_at_ref;function:blob;function:tracked_scope;function:origin_class;function:family_for;function:parse_notebook;function:source_text;function:parse_tree;function:import_names;function:definitions;class:definitions.DefinitionVisitor;function:definitions.DefinitionVisitor.__init__;function:definitions.DefinitionVisitor.visit_definition;function:definitions.DefinitionVisitor.visit_ClassDef;function:definitions.DefinitionVisitor.visit_FunctionDef;function:definitions.DefinitionVisitor.visit_AsyncFunctionDef;function:module_candidates;function:external_repositories;function:write_or_check;function:csv_text;function:main,__future__;argparse;ast;collections;csv;hashlib;io;json;pathlib;re;subprocess;typing;warnings,,ApexOracle-Core;ApexOracle-Evo2;ApexOracle-Generation;PepLink==0.1.2,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/compare_legacy_candidate_mic.py,py,post_snapshot_canonical,46d1fd363f846242625bfbdd9cf1fec7e4b2b1fa95b0584cb0cab9c7bba2f5c2,8830,242,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:parse_args;function:load_legacy_module;function:token_ids;function:compare;function:main,__future__;apexoracle_mdlm.scoring;argparse;importlib.util;json;pathlib;subprocess;sys;tempfile;torch;transformers,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/compare_legacy_candidate_synergy.py,py,post_snapshot_canonical,62e05553fe1ffb359c7b3d0c762e45a3ab440ecb360bbbd72157879dc1b694fc,7568,204,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:parse_args;function:load_module;function:token_ids;function:compare;function:main,__future__;apexoracle_mdlm.scoring;argparse;importlib.util;json;pathlib;subprocess;sys;tempfile;torch;transformers,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/compare_legacy_mic_attention.py,py,post_snapshot_canonical,76bf3c21c72c4a5a47ba89df14b0896d17e344f96e02e7c60898cd55fe356a27,7554,205,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:parse_args;function:load_module;function:token_ids;function:comparison;function:compare;function:main,__future__;apexoracle_mdlm.scoring;argparse;importlib.util;json;pathlib;selfies;subprocess;sys;tempfile;torch;transformers,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/compare_legacy_peptide_table_mic.py,py,post_snapshot_canonical,32a1417efab6b4f10acdc4c0a2387716005e29048c66145c8624473d2c487eab,10151,272,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_args;function:load_module;function:selected_rows;function:compare;function:main,__future__;apexoracle_mdlm.scoring;argparse;hashlib;importlib.util;json;numpy;pandas;pandas.testing;pathlib;subprocess;sys;tempfile;torch;transformers,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/cross_repo_contracts.py,py,post_snapshot_canonical,7a9b3516c9424d45f4d4bd8371347e66721689807c0d83266707c6ee36fd83b6,14050,376,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:parse_args;function:class_node;function:normalized_class_digest;function:assigned_self_attributes;function:check_formal_assets;function:check_formal_assets.load;function:check_saved_tensor_window_contract;function:check_gpu_head_parity;function:main,__future__;apexoracle.evaluation.genome_condition_reviewer;apexoracle_mdlm.checkpoints;apexoracle_mdlm.interpretability;apexoracle_mdlm.models;argparse;ast;hashlib;importlib.util;json;pathlib;sys;torch;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/verify_historical_peptide_screen_case.py,py,post_snapshot_canonical,fac150fae502387858ad290cf702687db8d4fefa2c5c0367fec0e56dc61136ff,9364,239,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:tree_manifest;function:load_module;function:parse_args;function:verify;function:main,PIL;__future__;apexoracle_mdlm.chemistry;apexoracle_mdlm.figures;argparse;hashlib;importlib.util;json;numpy;pathlib;re;selfies;subprocess;tempfile,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/verify_legacy_small_molecule_postprocessing.py,py,post_snapshot_canonical,22109fa9b06fb7a34a753b47dde638704c4f0c8c6d6f637c184a39a247b435b9,6048,166,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_mapping;function:parse_args;function:main,__future__;apexoracle_mdlm.scoring;argparse;hashlib;json;pathlib;subprocess,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/verify_paper_figure_lineage.py,py,post_snapshot_canonical,25fa989603e63310d8302d222d2dc995b6b8a74e77463d7d5f0f6d821f3dee8a,12513,318,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:parse_args;function:sha256;function:git_blob;function:resolve_asset;function:assert_close;function:main,PIL;__future__;apexoracle_mdlm.figures;argparse;csv;hashlib;json;numpy;pathlib;scipy.stats;subprocess;tempfile;torch;typing,,ApexOracle-Generation,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/audit/verify_small_molecule_screen_lineage.py,py,post_snapshot_canonical,f864e39680cb0b7d69859adab5996cb6bde594a77419a87ea08be89c5515d4e9,4986,133,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_mapping;function:parse_args;function:verify;function:main,__future__;apexoracle_mdlm.scoring;argparse;csv;hashlib;json;math;pathlib;selfies,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/eval_owt_T_mdlm.sh,sh,upstream_unmodified,a7e4b8e47338a309a153b4c2092977eb7e116167e3198d926d7af6e547c316dd,1298,33,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,,,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
scripts/eval_owt_ar.sh,sh,upstream_unmodified,c4d330a3584c93798aa968e80d8769bf7a32c31b9f34cf8feef6d3790dc14a1f,1205,29,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,,,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
scripts/eval_owt_sedd.sh,sh,upstream_unmodified,0f663dd0f09c78ce9f18ec22dfde88e1fdca109d4b507e5922135fffb9193d50,1231,30,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,,,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
scripts/reproduce/analyze_mic_attention.py,py,post_snapshot_canonical,a39b6d8a9c048819ec1f7f9862f1068c22d850ff2b13cbe956afcda5b078e2ca,8463,232,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:write_csv;function:parse_args;function:main,__future__;apexoracle_mdlm.interpretability;apexoracle_mdlm.scoring;argparse;csv;hashlib;hydra;json;pathlib;selfies;torch;transformers;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/reproduce/analyze_small_molecule_screen.py,py,post_snapshot_canonical,78d8ddf855add701adff8801b36afbfd86144c9c6f518c776aab743f0c57cb34,5172,141,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_args;function:write_predictions;function:main,__future__;apexoracle_mdlm.scoring;argparse;csv;hashlib;json;pathlib,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/reproduce/plot_paper_fig3a.py,py,post_snapshot_canonical,4d66eeb61bab86fce9f5324b994ff77933c8013db9d0bf80781b27e76f2482ce,2164,74,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_args;function:main,__future__;apexoracle_mdlm.figures;argparse;hashlib;json;pathlib,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/reproduce/plot_paper_in_vivo_cfu.py,py,post_snapshot_canonical,5e98f59e7f825ad4b698f29a22c377e5f14049ea86f3566594d719f005a85c66,3947,126,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_args;function:main,__future__;apexoracle_mdlm.figures.in_vivo_cfu;argparse;hashlib;json;matplotlib.pyplot;pathlib,src/apexoracle_mdlm/figures/in_vivo_cfu.py,,0,True,0,0,not_yet_linked_to_formal_paper,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/reproduce/score_generated_molecule_mic.py,py,post_snapshot_canonical,6dba1509008a7c7122a1b3fa1295d8072f3efe0d3f2c5c512f73a921ef96783c,5152,149,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_args;function:main,__future__;apexoracle_mdlm.scoring;argparse;csv;hashlib;hydra;json;pathlib;torch;transformers,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/reproduce/score_generated_molecule_synergy.py,py,post_snapshot_canonical,218c2897849e55210c11f18eff4a296453a642bbb273655203db52f05f8a6f6c,6568,181,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_args;function:main,__future__;apexoracle_mdlm.scoring;argparse;csv;hashlib;hydra;json;pathlib;torch;transformers,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/reproduce/score_peptide_table_mic.py,py,post_snapshot_canonical,33128e4090cc12f62cfbca7b75f3f5f5f27466f841a42e7ce1a02946e6444c3a,6432,171,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_args;function:main,__future__;apexoracle_mdlm.figures;apexoracle_mdlm.scoring;argparse;hashlib;hydra;json;matplotlib.pyplot;pathlib;torch;transformers,,,0,True,0,0,not_yet_linked_to_formal_paper,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/reproduce/score_small_molecule_screen.py,py,post_snapshot_canonical,ebfa8a25396494ee291380e79efb16a8d588d59db25956b0ae88047b8b0caedc,5865,159,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:parse_args;function:main,__future__;apexoracle_mdlm.figures;apexoracle_mdlm.scoring;argparse;csv;hashlib;hydra;json;pathlib;torch;transformers,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/reproduce/screen_peptide_candidates.py,py,post_snapshot_canonical,f7e3d979e5fbf7ebf894d15a568ac35bbacaa8eb8584fd343e4edec378239327,10840,295,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:sha256;function:directory_manifest;function:parse_args;function:main,__future__;apexoracle_mdlm.figures;apexoracle_mdlm.scoring;argparse;csv;hashlib;hydra;json;pathlib;torch;transformers,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
scripts/train_lm1b_ar.sh,sh,upstream_unmodified,8b50988459c3df3290d925d48a99bd0f62c16112f25abbd295b293e482f3e0cc,1176,29,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,,,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
scripts/train_lm1b_d3pm.sh,sh,upstream_unmodified,d499188b3bb6a709e97873ca100b9b5fb3341eba8bddd3e71e7834ba6693dd71,1200,30,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,,,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
scripts/train_owt_mdlm.sh,sh,upstream_unmodified,1d5694565b644d48dae529087c86ea6270ff9dad14bf7892d8fb9bed0e711134,1147,27,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,,,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
scripts/train_owt_sedd.sh,sh,upstream_unmodified,a911a93662906766674f9a18562f7ac5944429472ce8da150f325f95174e155f,1206,29,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,,,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
src/apexoracle_mdlm/__init__.py,py,post_snapshot_canonical,ccfb18b33e19149e42e532a94ee31ef4739f8c3ea40cece4b3d044355d3357c3,72,4,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/checkpoints/__init__.py,py,post_snapshot_canonical,84b549350b6ab765072b7c8b0ca8029a304f9d35470613c86a42c8cb10872094,651,20,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,io;schemas,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/checkpoints/io.py,py,post_snapshot_canonical,a7619be7a1846d2987cfe340e9c2af0706a2df876fc1ca8a2ded7d4356bd55e0,2534,81,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,function:load_torch_file;function:extract_state_dict;function:strip_state_dict_prefix,__future__;collections;os;torch;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/checkpoints/schemas.py,py,post_snapshot_canonical,ac0d073194d99c716750652235819a355378d6263860a0ceb58c1054e09d9456,9373,265,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,function:_attention_shapes;function:_lora_attention_shapes;function:_require_mapping;function:_validate_shapes;function:validate_generation_dlm_checkpoint;function:validate_generation_mic_guidance_checkpoint;function:validate_generation_synergy_guidance_checkpoint;function:validate_generation_peptide_classifier_checkpoint,__future__;torch;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/chemistry/__init__.py,py,post_snapshot_canonical,73c19ea4a24660a63bd0fc1bb66a3accfe4a1bfe0ac9e3dcf347ba461e1c014d,168,6,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,peptides,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/chemistry/peptides.py,py,post_snapshot_canonical,8886eca76945f0eb2ded719febc5c084af1fdad76ddb765f533dde468d29527d,7488,219,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,function:_flip_stereo;function:_make_nterm;function:_make_cterm;function:_make_d_patterns;function:_compile_patterns;function:_peptide_bonds;function:_find_ca_index;function:_ca_chirality;function:_fragment_to_amino_acid;function:smiles_to_peptide_sequence,__future__;rdkit;re;selfies;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/embeddings/__init__.py,py,post_snapshot_canonical,3f03a4126e85f6e71a7ac49576a266c4331540c2c82ce9bc0ce3f5857e6e84b6,413,18,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,io,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/embeddings/io.py,py,post_snapshot_canonical,bc8cf48ee214713132cbbe032989e90c83e3d6e9fbddd3c7895921ac6ff8142d,3556,114,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,function:_legacy_stem;function:embedding_key_from_atcc_filename;function:embedding_key_from_text_filename;function:load_embedding_directory;function:load_atcc_embeddings;function:load_text_embeddings,__future__;apexoracle_mdlm.checkpoints;os;pathlib;torch;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/figures/__init__.py,py,post_snapshot_canonical,b68f270f1a3c271341d806358b50287828326f7796c1c16411cfc1bb1c99fcb5,799,32,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,candidate_molecule;generated_mic;in_vivo_cfu;mic_distribution,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/figures/candidate_molecule.py,py,post_snapshot_canonical,02e8d71f349e446d9d319ee00774ffbd445f0e2e426b5c17ab997abc75c69764,1573,49,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,function:render_annotated_candidate,PIL;__future__;pathlib;rdkit;rdkit.Chem;rdkit.Chem.Draw;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/figures/generated_mic.py,py,post_snapshot_canonical,b9014baa771dceedc5e3fff61f75f4f8752a22239c23e5843d61820f05dd0282,12449,389,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:GeneratedMICRecord;class:GeneratedMICStatistics;function:GeneratedMICStatistics.to_dict;function:load_generated_mic_records;function:_group_values;function:_group_log2_values;function:summarize_generated_mic_records;function:format_p_value;function:_draw_significance;function:_add_p_value_annotation;function:_style_violin_body;function:_add_violin_outline;function:_violin_span_at_y;function:_add_distribution_summary;function:plot_generated_mic_distributions,__future__;collections;csv;dataclasses;math;matplotlib.colors;matplotlib.patches;matplotlib.pyplot;matplotlib.ticker;numpy;os;pathlib;scipy.stats;typing,,,0,True,0,0,not_yet_linked_to_formal_paper,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/figures/in_vivo_cfu.py,py,post_snapshot_canonical,84de50bf4a69d69618eceb7b240ddeb8991d9689a5ea0e25ceb7ab39cb9793de,8429,255,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:ReportedComparison;class:CFUDay;function:load_cfu_groups;function:median;function:_draw_reported_comparison;function:plot_paper_in_vivo_cfu,__future__;csv;dataclasses;math;matplotlib.patches;matplotlib.pyplot;pathlib;typing,,,0,True,0,0,not_yet_linked_to_formal_paper,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/figures/mic_distribution.py,py,post_snapshot_canonical,fde0905540070c8c498fc0ef1e25537d241b54eb030267933b1b9be651aec2a8,1919,56,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,function:plot_mic_distribution,__future__;matplotlib.pyplot;matplotlib.ticker;numpy;typing,,,0,True,0,0,not_yet_linked_to_formal_paper,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/interpretability/__init__.py,py,post_snapshot_canonical,52c9c14dc399f3153665472f30cf9e7807f55b38a231a14bacf6084c06022aa5,589,24,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,attention,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/interpretability/attention.py,py,post_snapshot_canonical,1fd40e8540b4eaff2eb637aff37d9efda1217dee418eb9afd2678a2029eabb22,8329,244,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:GenomeWindow;class:VerifiedGenomeAssets;function:build_saved_tensor_windows;function:load_verified_genome_assets;function:_one_attention_vector;function:attention_rows;function:indexed_attention_rows;function:annotate_selected_windows;function:score_single_selfies_attention,Bio;__future__;apexoracle_mdlm.scoring.mic;dataclasses;os;torch;typing,src/apexoracle_mdlm/scoring/mic.py,ApexOracle-Evo2,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/models/__init__.py,py,post_snapshot_canonical,8d02a53bd0909e6e8f1c5bdf63073e7264c4c0c55993a940352d96d8dddad954,351,15,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,dlm_encoder;heads,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/models/dlm_encoder.py,py,post_snapshot_canonical,1076becccb617f6416916c33a2c580746cc4ef0a2c3a049f1bf1603a654c3fdb,4970,144,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:DLMHiddenStateEncoder;function:DLMHiddenStateEncoder.__init__;function:DLMHiddenStateEncoder._process_sigma;function:DLMHiddenStateEncoder._sample_t;function:DLMHiddenStateEncoder._forward;function:DLMHiddenStateEncoder.forward;function:build_upstream_dlm_hidden_state_encoder,__future__;contextlib;importlib;os;pathlib;sys;torch;torch.nn;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/models/heads.py,py,post_snapshot_canonical,ea7774e33d11b7a630cc64a333ceee7cb68cd1a3bb238e88d6e0824d6b2d071f,4441,121,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:RegressionHead;function:RegressionHead.__init__;function:RegressionHead.forward;class:FirstTokenCrossAttention;function:FirstTokenCrossAttention.__init__;function:FirstTokenCrossAttention._remove_sequence_axis;function:FirstTokenCrossAttention.forward,__future__;torch,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
